# Src-x Src-y Src-Int Rec-x Rec-y Rec-Int
0.0000 0.6500 8.6305 0.1463 1.0000 5.9058
0.0000 0.6500 4.1535 0.1707 1.0000 2.8138
0.0000 0.6500 9.8617 0.1951 1.0000 6.6057
0.0000 0.6500 9.6827 0.2195 1.0000 6.3483
0.0000 0.6500 3.3724 0.2439 1.0000 2.0236
0.0000 0.6500 2.6616 0.2683 1.0000 1.5114
0.0000 0.6500 3.4438 0.2927 1.0000 1.8748
0.0000 0.6500 7.5327 0.3171 1.0000 3.9277
0.0000 0.6500 9.6270 0.3415 1.0000 4.8327
0.0000 0.6500 8.5581 0.3659 1.0000 4.1390
0.0000 0.6500 1.1490 0.3902 1.0000 0.5368
0.0000 0.6500 9.7288 0.4146 1.0000 4.3935
0.0000 0.6500 7.5472 0.4390 1.0000 3.2898
0.0000 0.6500 4.6070 0.4634 1.0000 1.9478
0.0000 0.6500 2.0317 0.4878 1.0000 0.8336
0.0000 0.6500 8.5499 0.5122 1.0000 3.4000
0.0000 0.6500 1.7032 0.5366 1.0000 0.6562
0.0000 0.6500 7.6161 0.5610 1.0000 2.8433
0.0000 0.6500 5.1160 0.5854 1.0000 1.8559
0.0000 0.6500 1.5305 0.6098 1.0000 0.5400
0.0000 0.6500 3.6769 0.6341 1.0000 1.2603
0.0000 0.6500 1.9193 0.6585 1.0000 0.6397
0.0000 0.6500 7.6636 0.6829 1.0000 2.4851
0.0000 0.6500 2.9738 0.7073 1.0000 0.9202
0.0000 0.6500 4.3508 0.7317 1.0000 1.2897
0.0000 0.6500 6.7940 0.7561 1.0000 1.9467
0.0000 0.6500 5.0418 0.7805 1.0000 1.4009
0.0000 0.6500 4.3167 0.8049 1.0000 1.1652
0.0000 0.6500 4.5897 0.8293 1.0000 1.2052
0.0000 0.6500 4.1169 0.8537 1.0000 1.0530
0.0000 0.6500 5.4629 0.8780 1.0000 1.3606
0.0000 0.6500 8.0601 0.9024 1.0000 1.9472
0.0000 0.6500 4.4318 0.9268 1.0000 1.0381
0.0000 0.6500 4.5561 0.9512 1.0000 1.0257
0.0000 0.6500 8.3032 0.9756 1.0000 1.8012
0.0000 0.6500 9.0397 0.0000 1.0000 6.3702
0.0000 0.6500 1.2673 1.0000 0.0000 0.2545
0.0000 0.6500 6.4427 1.0000 1.0000 1.3577
0.0000 0.7000 6.2146 1.0000 0.0244 1.1326
0.0000 0.7000 1.2518 1.0000 0.0488 0.2386
0.0000 0.7000 9.0239 1.0000 0.0732 1.8114
0.0000 0.7000 1.6251 1.0000 0.0976 0.3154
0.0000 0.7000 8.3177 1.0000 0.1220 1.5691
0.0000 0.7000 6.8264 1.0000 0.1463 1.3088
0.0000 0.7000 4.9994 1.0000 0.1707 0.9772
0.0000 0.7000 5.2696 1.0000 0.1951 1.0696
0.0000 0.7000 4.7214 1.0000 0.2195 1.0132
0.0000 0.7000 6.0828 1.0000 0.2439 1.3056
0.0000 0.7000 6.9993 1.0000 0.2683 1.4653
0.0000 0.7000 2.8981 1.0000 0.2927 0.5969
0.0000 0.7000 2.2684 1.0000 0.3171 0.4924
0.0000 0.7000 8.3342 1.0000 0.3415 1.8334
0.0000 0.7000 3.7894 1.0000 0.3659 0.8452
0.0000 0.7000 6.4730 1.0000 0.3902 1.4880
0.0000 0.7000 1.0834 1.0000 0.4146 0.2467
0.0000 0.7000 5.6476 1.0000 0.4390 1.2176
0.0000 0.7000 6.5267 1.0000 0.4634 1.3949
0.0000 0.7000 5.8631 1.0000 0.4878 1.2556
0.0000 0.7000 7.3496 1.0000 0.5122 1.5785
0.0000 0.7000 3.8433 1.0000 0.5366 0.7895
0.0000 0.7000 9.4837 1.0000 0.5610 1.9325
0.0000 0.7000 9.1642 1.0000 0.5854 1.8712
0.0000 0.7000 8.1710 1.0000 0.6098 1.6735
0.0000 0.7000 6.3037 1.0000 0.6341 1.2935
0.0000 0.7000 2.0835 1.0000 0.6585 0.4280
0.0000 0.7000 2.0585 1.0000 0.6829 0.4231
0.0000 0.7000 1.4026 1.0000 0.7073 0.2884
0.0000 0.7000 4.5863 1.0000 0.7317 0.9448
0.0000 0.7000 3.0290 1.0000 0.7561 0.6239
0.0000 0.7000 8.2505 1.0000 0.7805 1.7239
0.0000 0.7000 4.7466 1.0000 0.8049 1.0053
0.0000 0.7000 5.8560 1.0000 0.8293 1.2389
0.0000 0.7000 4.3977 1.0000 0.8537 0.9331
0.0000 0.7000 5.3375 1.0000 0.8780 1.1395
0.0000 0.7000 5.4430 1.0000 0.9024 1.1946
0.0000 0.7000 9.6063 1.0000 0.9268 2.1337
0.0000 0.7000 9.1796 1.0000 0.9512 2.0393
0.0000 0.7000 1.4995 1.0000 0.9756 0.3352
0.0000 0.7000 2.9156 0.0244 1.0000 2.1578
0.0000 0.7000 6.7275 0.0488 1.0000 4.9642
0.0000 0.7000 9.8202 0.0732 1.0000 7.2113
0.0000 0.7000 4.5406 0.0976 1.0000 3.3121
0.0000 0.7000 1.3932 0.1220 1.0000 1.0078
0.0000 0.7000 1.5385 0.1463 1.0000 1.1019
0.0000 0.7000 9.5308 0.1707 1.0000 6.7487
0.0000 0.7000 8.3414 0.1951 1.0000 5.8320
0.0000 0.7000 6.9506 0.2195 1.0000 4.7927
0.0000 0.7000 4.3705 0.2439 1.0000 2.9690
0.0000 0.7000 7.9549 0.2683 1.0000 5.3192
0.0000 0.7000 7.4311 0.2927 1.0000 4.5373
0.0000 0.7000 6.7717 0.3171 1.0000 3.8792
0.0000 0.7000 1.0244 0.3415 1.0000 0.5581
0.0000 0.7000 4.2811 0.3659 1.0000 2.2298
0.0000 0.7000 2.1281 0.3902 1.0000 1.0647
0.0000 0.7000 7.8430 0.4146 1.0000 3.7800
0.0000 0.7000 7.8368 0.4390 1.0000 3.6349
0.0000 0.7000 6.8306 0.4634 1.0000 3.0649
0.0000 0.7000 6.7482 0.4878 1.0000 2.9327
0.0000 0.7000 6.8136 0.5122 1.0000 2.8677
0.0000 0.7000 7.3732 0.5366 1.0000 3.0045
0.0000 0.7000 1.8566 0.5610 1.0000 0.7322
0.0000 0.7000 4.8354 0.5854 1.0000 1.8491
0.0000 0.7000 9.7529 0.6098 1.0000 3.6207
0.0000 0.7000 3.4936 0.6341 1.0000 1.2592
0.0000 0.7000 8.7628 0.6585 1.0000 3.0697
0.0000 0.7000 9.5484 0.6829 1.0000 3.2505
0.0000 0.7000 6.7324 0.7073 1.0000 2.2330
0.0000 0.7000 6.6147 0.7317 1.0000 2.1305
0.0000 0.7000 7.6145 0.7561 1.0000 2.3716
0.0000 0.7000 2.1690 0.7805 1.0000 0.6506
0.0000 0.7000 2.7880 0.8049 1.0000 0.8115
0.0000 0.7000 6.1266 0.8293 1.0000 1.7265
0.0000 0.7000 2.6351 0.8537 1.0000 0.7157
0.0000 0.7000 8.7751 0.8780 1.0000 2.3083
0.0000 0.7000 1.6779 0.9024 1.0000 0.4278
0.0000 0.7000 8.0714 0.9268 1.0000 1.9999
0.0000 0.7000 5.8850 0.9512 1.0000 1.4199
0.0000 0.7000 5.9953 0.9756 1.0000 1.4075
0.0000 0.7000 6.3039 0.0000 1.0000 4.6700
0.0000 0.7000 5.5902 1.0000 0.0000 1.0414
0.0000 0.7000 2.4585 1.0000 1.0000 0.5618
0.0000 0.7100 8.7029 1.0000 0.0244 1.5820
0.0000 0.7100 1.2234 1.0000 0.0488 0.2350
0.0000 0.7100 4.1006 1.0000 0.0732 0.8233
0.0000 0.7100 6.1778 1.0000 0.0976 1.1837
0.0000 0.7100 1.3818 1.0000 0.1220 0.2566
0.0000 0.7100 4.5602 1.0000 0.1463 0.8684
0.0000 0.7100 1.7349 1.0000 0.1707 0.3397
0.0000 0.7100 1.2251 1.0000 0.1951 0.2495
0.0000 0.7100 4.0086 1.0000 0.2195 0.8533
0.0000 0.7100 8.8120 1.0000 0.2439 1.8578
0.0000 0.7100 3.8523 1.0000 0.2683 0.7945
0.0000 0.7100 4.5692 1.0000 0.2927 0.9313
0.0000 0.7100 1.0088 1.0000 0.3171 0.2198
0.0000 0.7100 1.3207 1.0000 0.3415 0.2897
0.0000 0.7100 5.4336 1.0000 0.3659 1.2171
0.0000 0.7100 2.8648 1.0000 0.3902 0.6574
0.0000 0.7100 2.2428 1.0000 0.4146 0.4913
0.0000 0.7100 8.0217 1.0000 0.4390 1.7109
0.0000 0.7100 4.7782 1.0000 0.4634 1.0169
0.0000 0.7100 1.9302 1.0000 0.4878 0.4122
0.0000 0.7100 6.1591 1.0000 0.5122 1.3019
0.0000 0.7100 9.8307 1.0000 0.5366 2.0031
0.0000 0.7100 6.3286 1.0000 0.5610 1.2864
0.0000 0.7100 1.4063 1.0000 0.5854 0.2869
0.0000 0.7100 7.6990 1.0000 0.6098 1.5737
0.0000 0.7100 6.1049 1.0000 0.6341 1.2510
0.0000 0.7100 7.5125 1.0000 0.6585 1.5440
0.0000 0.7100 3.9837 1.0000 0.6829 0.8202
0.0000 0.7100 1.7695 1.0000 0.7073 0.3645
0.0000 0.7100 6.3943 1.0000 0.7317 1.3196
0.0000 0.7100 8.7256 1.0000 0.7561 1.8048
0.0000 0.7100 3.6443 1.0000 0.7805 0.7707
0.0000 0.7100 5.7415 1.0000 0.8049 1.2221
0.0000 0.7100 5.0596 1.0000 0.8293 1.0780
0.0000 0.7100 6.7296 1.0000 0.8537 1.4423
0.0000 0.7100 3.5645 1.0000 0.8780 0.7745
0.0000 0.7100 5.6726 1.0000 0.9024 1.2673
0.0000 0.7100 6.1495 1.0000 0.9268 1.3765
0.0000 0.7100 7.0121 1.0000 0.9512 1.5711
0.0000 0.7100 2.1877 1.0000 0.9756 0.4957
0.0000 0.7100 6.9831 0.0244 1.0000 5.2198
0.0000 0.7100 9.0005 0.0488 1.0000 6.7074
0.0000 0.7100 2.0564 0.0732 1.0000 1.5248
0.0000 0.7100 7.3665 0.0976 1.0000 5.4248
0.0000 0.7100 5.2840 0.1220 1.0000 3.8578
0.0000 0.7100 8.8148 0.1463 1.0000 6.3700
0.0000 0.7100 4.0229 0.1707 1.0000 2.8734
0.0000 0.7100 8.2522 0.1951 1.0000 5.8179
0.0000 0.7100 2.1511 0.2195 1.0000 1.4952
0.0000 0.7100 4.5156 0.2439 1.0000 3.0914
0.0000 0.7100 8.5907 0.2683 1.0000 5.7870
0.0000 0.7100 2.3220 0.2927 1.0000 1.4720
0.0000 0.7100 3.6560 0.3171 1.0000 2.1469
0.0000 0.7100 6.3569 0.3415 1.0000 3.5270
0.0000 0.7100 5.5912 0.3659 1.0000 2.9578
0.0000 0.7100 2.3810 0.3902 1.0000 1.2090
0.0000 0.7100 4.1815 0.4146 1.0000 2.0451
0.0000 0.7100 5.2514 0.4390 1.0000 2.4672
0.0000 0.7100 4.0706 0.4634 1.0000 1.8512
0.0000 0.7100 7.0197 0.4878 1.0000 3.0864
0.0000 0.7100 9.9238 0.5122 1.0000 4.2219
0.0000 0.7100 7.4235 0.5366 1.0000 3.0568
0.0000 0.7100 5.2942 0.5610 1.0000 2.1072
0.0000 0.7100 2.4754 0.5854 1.0000 0.9557
0.0000 0.7100 6.3626 0.6098 1.0000 2.3847
0.0000 0.7100 6.2379 0.6341 1.0000 2.2679
0.0000 0.7100 6.9801 0.6585 1.0000 2.4663
0.0000 0.7100 7.6790 0.6829 1.0000 2.6347
0.0000 0.7100 4.0653 0.7073 1.0000 1.3587
0.0000 0.7100 9.2397 0.7317 1.0000 3.0018
0.0000 0.7100 7.1340 0.7561 1.0000 2.2558
0.0000 0.7100 3.9416 0.7805 1.0000 1.2012
0.0000 0.7100 9.2221 0.8049 1.0000 2.7211
0.0000 0.7100 5.7699 0.8293 1.0000 1.6494
0.0000 0.7100 5.1893 0.8537 1.0000 1.4408
0.0000 0.7100 7.0969 0.8780 1.0000 1.9053
0.0000 0.7100 1.2020 0.9024 1.0000 0.3112
0.0000 0.7100 3.1478 0.9268 1.0000 0.7902
0.0000 0.7100 2.2147 0.9512 1.0000 0.5402
0.0000 0.7100 6.1760 0.9756 1.0000 1.4641
0.0000 0.7100 1.8802 0.0000 1.0000 1.4069
0.0000 0.7100 4.6380 1.0000 0.0000 0.8461
0.0000 0.7100 3.7042 1.0000 1.0000 0.8560
0.0000 0.7200 3.6295 1.0000 0.0244 0.6607
0.0000 0.7200 7.0702 1.0000 0.0488 1.3694
0.0000 0.7200 9.2469 1.0000 0.0732 1.8479
0.0000 0.7200 1.1329 1.0000 0.0976 0.2146
0.0000 0.7200 9.3516 1.0000 0.1220 1.7182
0.0000 0.7200 9.5993 1.0000 0.1463 1.8133
0.0000 0.7200 8.0583 1.0000 0.1707 1.5796
0.0000 0.7200 5.6423 1.0000 0.1951 1.1493
0.0000 0.7200 8.1066 1.0000 0.2195 1.6940
0.0000 0.7200 7.6046 1.0000 0.2439 1.5841
0.0000 0.7200 4.7476 1.0000 0.2683 0.9630
0.0000 0.7200 2.1073 1.0000 0.2927 0.4270
0.0000 0.7200 2.1053 1.0000 0.3171 0.4565
0.0000 0.7200 3.9632 1.0000 0.3415 0.8674
0.0000 0.7200 4.4595 1.0000 0.3659 1.0034
0.0000 0.7200 6.1009 1.0000 0.3902 1.3751
0.0000 0.7200 1.3713 1.0000 0.4146 0.2943
0.0000 0.7200 2.8457 1.0000 0.4390 0.6027
0.0000 0.7200 2.0061 1.0000 0.4634 0.4254
0.0000 0.7200 5.5309 1.0000 0.4878 1.1782
0.0000 0.7200 4.2924 1.0000 0.5122 0.8895
0.0000 0.7200 8.4145 1.0000 0.5366 1.7079
0.0000 0.7200 4.7310 1.0000 0.5610 0.9611
0.0000 0.7200 9.3255 1.0000 0.5854 1.9047
0.0000 0.7200 3.7130 1.0000 0.6098 0.7600
0.0000 0.7200 2.9070 1.0000 0.6341 0.5967
0.0000 0.7200 8.0770 1.0000 0.6585 1.6611
0.0000 0.7200 9.7231 1.0000 0.6829 2.0041
0.0000 0.7200 4.1519 1.0000 0.7073 0.8575
0.0000 0.7200 6.1409 1.0000 0.7317 1.2712
0.0000 0.7200 4.9867 1.0000 0.7561 1.0359
0.0000 0.7200 8.0367 1.0000 0.7805 1.7119
0.0000 0.7200 5.2659 1.0000 0.8049 1.1248
0.0000 0.7200 1.9561 1.0000 0.8293 0.4201
0.0000 0.7200 5.1535 1.0000 0.8537 1.1217
0.0000 0.7200 8.3908 1.0000 0.8780 1.8623
0.0000 0.7200 5.3278 1.0000 0.9024 1.1980
0.0000 0.7200 7.8684 1.0000 0.9268 1.7702
0.0000 0.7200 6.1411 1.0000 0.9512 1.3878
0.0000 0.7200 3.6940 1.0000 0.9756 0.8485
0.0000 0.7200 8.4456 0.0244 1.0000 6.3763
0.0000 0.7200 9.6614 0.0488 1.0000 7.2712
0.0000 0.7200 7.4139 0.0732 1.0000 5.5509
0.0000 0.7200 9.3402 0.0976 1.0000 6.9436
0.0000 0.7200 8.9479 0.1220 1.0000 6.5931
0.0000 0.7200 6.8300 0.1463 1.0000 4.9798
0.0000 0.7200 9.7296 0.1707 1.0000 7.0092
0.0000 0.7200 6.2856 0.1951 1.0000 4.4682
0.0000 0.7200 3.7604 0.2195 1.0000 2.6346
0.0000 0.7200 3.4906 0.2439 1.0000 2.4078
0.0000 0.7200 6.8901 0.2683 1.0000 4.6753
0.0000 0.7200 5.4515 0.2927 1.0000 3.6332
0.0000 0.7200 3.8046 0.3171 1.0000 2.2822
0.0000 0.7200 1.9731 0.3415 1.0000 1.1192
0.0000 0.7200 2.3682 0.3659 1.0000 1.2752
0.0000 0.7200 5.5479 0.3902 1.0000 2.8575
0.0000 0.7200 5.5158 0.4146 1.0000 2.7340
0.0000 0.7200 1.6536 0.4390 1.0000 0.7869
0.0000 0.7200 8.4072 0.4634 1.0000 3.8700
0.0000 0.7200 8.7389 0.4878 1.0000 3.8922
0.0000 0.7200 7.3620 0.5122 1.0000 3.1722
0.0000 0.7200 7.0172 0.5366 1.0000 2.9207
0.0000 0.7200 8.5131 0.5610 1.0000 3.4231
0.0000 0.7200 6.5755 0.5854 1.0000 2.5649
0.0000 0.7200 9.8582 0.6098 1.0000 3.7365
0.0000 0.7200 4.0457 0.6341 1.0000 1.4869
0.0000 0.7200 1.0147 0.6585 1.0000 0.3620
0.0000 0.7200 5.4740 0.6829 1.0000 1.8958
0.0000 0.7200 2.5020 0.7073 1.0000 0.8434
0.0000 0.7200 4.0731 0.7317 1.0000 1.3342
0.0000 0.7200 8.0839 0.7561 1.0000 2.5814
0.0000 0.7200 2.0391 0.7805 1.0000 0.6322
0.0000 0.7200 2.8971 0.8049 1.0000 0.8658
0.0000 0.7200 5.7404 0.8293 1.0000 1.6575
0.0000 0.7200 9.5898 0.8537 1.0000 2.6892
0.0000 0.7200 8.0041 0.8780 1.0000 2.1795
0.0000 0.7200 2.7955 0.9024 1.0000 0.7404
0.0000 0.7200 8.4886 0.9268 1.0000 2.1730
0.0000 0.7200 2.1704 0.9512 1.0000 0.5367
0.0000 0.7200 5.8047 0.9756 1.0000 1.3923
0.0000 0.7200 5.2639 0.0000 1.0000 3.9784
0.0000 0.7200 8.6859 1.0000 0.0000 1.5508
0.0000 0.7200 8.9290 1.0000 1.0000 2.0835
0.0000 0.7300 6.3584 1.0000 0.0244 1.1653
0.0000 0.7300 5.3942 1.0000 0.0488 1.0502
0.0000 0.7300 3.0902 1.0000 0.0732 0.6070
0.0000 0.7300 6.6136 1.0000 0.0976 1.2345
0.0000 0.7300 1.5534 1.0000 0.1220 0.2823
0.0000 0.7300 2.3582 1.0000 0.1463 0.4443
0.0000 0.7300 2.6134 1.0000 0.1707 0.5093
0.0000 0.7300 3.8214 1.0000 0.1951 0.7748
0.0000 0.7300 9.4596 1.0000 0.2195 1.9528
0.0000 0.7300 9.3488 1.0000 0.2439 1.9294
0.0000 0.7300 2.5762 1.0000 0.2683 0.5148
0.0000 0.7300 7.5259 1.0000 0.2927 1.5157
0.0000 0.7300 9.5895 1.0000 0.3171 2.0686
0.0000 0.7300 8.0888 1.0000 0.3415 1.7687
0.0000 0.7300 9.0705 1.0000 0.3659 2.0397
0.0000 0.7300 2.1855 1.0000 0.3902 0.4841
0.0000 0.7300 8.2925 1.0000 0.4146 1.7592
0.0000 0.7300 9.8772 1.0000 0.4390 2.0803
0.0000 0.7300 5.4093 1.0000 0.4634 1.1442
0.0000 0.7300 1.5752 1.0000 0.4878 0.3318
0.0000 0.7300 6.2704 1.0000 0.5122 1.2815
0.0000 0.7300 5.5848 1.0000 0.5366 1.1312
0.0000 0.7300 2.1014 1.0000 0.5610 0.4267
0.0000 0.7300 4.5288 1.0000 0.5854 0.9238
0.0000 0.7300 7.7768 1.0000 0.6098 1.5907
0.0000 0.7300 9.4591 1.0000 0.6341 1.9408
0.0000 0.7300 2.9896 1.0000 0.6585 0.6149
0.0000 0.7300 8.8254 1.0000 0.6829 1.8239
0.0000 0.7300 6.0268 1.0000 0.7073 1.2479
0.0000 0.7300 1.9302 1.0000 0.7317 0.4002
0.0000 0.7300 3.5252 1.0000 0.7561 0.7355
0.0000 0.7300 2.1739 1.0000 0.7805 0.4657
0.0000 0.7300 9.5195 1.0000 0.8049 2.0527
0.0000 0.7300 8.7067 1.0000 0.8293 1.8931
0.0000 0.7300 4.3574 1.0000 0.8537 0.9623
0.0000 0.7300 9.7238 1.0000 0.8780 2.1931
0.0000 0.7300 2.7837 1.0000 0.9024 0.6301
0.0000 0.7300 3.6448 1.0000 0.9268 0.8262
0.0000 0.7300 8.5631 1.0000 0.9512 1.9524
0.0000 0.7300 6.8977 1.0000 0.9756 1.6169
0.0000 0.7300 9.2903 0.0244 1.0000 7.0843
0.0000 0.7300 1.4513 0.0488 1.0000 1.1030
0.0000 0.7300 1.6666 0.0732 1.0000 1.2599
0.0000 0.7300 9.2945 0.0976 1.0000 6.9751
0.0000 0.7300 1.1809 0.1220 1.0000 0.8781
0.0000 0.7300 4.7515 0.1463 1.0000 3.4951
0.0000 0.7300 9.0708 0.1707 1.0000 6.5904
0.0000 0.7300 7.6514 0.1951 1.0000 5.4836
0.0000 0.7300 5.5994 0.2195 1.0000 3.9538
0.0000 0.7300 7.1909 0.2439 1.0000 4.9976
0.0000 0.7300 9.5093 0.2683 1.0000 6.4989
0.0000 0.7300 5.8484 0.2927 1.0000 3.9274
0.0000 0.7300 1.8634 0.3171 1.0000 1.1532
0.0000 0.7300 6.5942 0.3415 1.0000 3.8069
0.0000 0.7300 3.7498 0.3659 1.0000 2.0533
0.0000 0.7300 6.7737 0.3902 1.0000 3.5454
0.0000 0.7300 5.4186 0.4146 1.0000 2.7224
0.0000 0.7300 8.0595 0.4390 1.0000 3.8842
0.0000 0.7300 1.1396 0.4634 1.0000 0.5312
0.0000 0.7300 5.9641 0.4878 1.0000 2.6885
0.0000 0.7300 1.2714 0.5122 1.0000 0.5535
0.0000 0.7300 3.0305 0.5366 1.0000 1.2748
0.0000 0.7300 9.6289 0.5610 1.0000 3.9171
0.0000 0.7300 8.2247 0.5854 1.0000 3.2417
0.0000 0.7300 4.9067 0.6098 1.0000 1.8788
0.0000 0.7300 5.0104 0.6341 1.0000 1.8618
0.0000 0.7300 7.2617 0.6585 1.0000 2.6224
0.0000 0.7300 2.0204 0.6829 1.0000 0.7077
0.0000 0.7300 3.3676 0.7073 1.0000 1.1453
0.0000 0.7300 2.8875 0.7317 1.0000 0.9542
0.0000 0.7300 7.6650 0.7561 1.0000 2.4694
0.0000 0.7300 8.7602 0.7805 1.0000 2.7407
0.0000 0.7300 1.1945 0.8049 1.0000 0.3635
0.0000 0.7300 3.9661 0.8293 1.0000 1.1616
0.0000 0.7300 9.9276 0.8537 1.0000 2.8174
0.0000 0.7300 1.9469 0.8780 1.0000 0.5363
0.0000 0.7300 9.4416 0.9024 1.0000 2.5273
0.0000 0.7300 5.7673 0.9268 1.0000 1.4994
0.0000 0.7300 9.1005 0.9512 1.0000 2.3042
0.0000 0.7300 4.5901 0.9756 1.0000 1.1273
0.0000 0.7300 5.3081 0.0000 1.0000 4.0521
0.0000 0.7300 9.4202 1.0000 0.0000 1.6530
0.0000 0.7300 4.4636 1.0000 1.0000 1.0587
0.0000 0.7400 6.5328 1.0000 0.0244 1.2069
0.0000 0.7400 1.8848 1.0000 0.0488 0.3669
0.0000 0.7400 1.0851 1.0000 0.0732 0.2084
0.0000 0.7400 6.4387 1.0000 0.0976 1.1816
0.0000 0.7400 3.1833 1.0000 0.1220 0.5771
0.0000 0.7400 5.0191 1.0000 0.1463 0.9414
0.0000 0.7400 2.2807 1.0000 0.1707 0.4400
0.0000 0.7400 9.9397 1.0000 0.1951 2.0246
0.0000 0.7400 5.4421 1.0000 0.2195 1.1158
0.0000 0.7400 3.6450 1.0000 0.2439 0.7461
0.0000 0.7400 2.2034 1.0000 0.2683 0.4323
0.0000 0.7400 9.8259 1.0000 0.2927 1.9746
0.0000 0.7400 4.9557 1.0000 0.3171 1.0656
0.0000 0.7400 2.9051 1.0000 0.3415 0.6342
0.0000 0.7400 6.9241 1.0000 0.3659 1.5346
0.0000 0.7400 6.8200 1.0000 0.3902 1.4733
0.0000 0.7400 5.2616 1.0000 0.4146 1.1058
0.0000 0.7400 5.1854 1.0000 0.4390 1.0873
0.0000 0.7400 1.6279 1.0000 0.4634 0.3432
0.0000 0.7400 9.6413 1.0000 0.4878 2.0096
0.0000 0.7400 7.6574 1.0000 0.5122 1.5563
0.0000 0.7400 2.5541 1.0000 0.5366 0.5162
0.0000 0.7400 2.0859 1.0000 0.5610 0.4230
0.0000 0.7400 8.5953 1.0000 0.5854 1.7518
0.0000 0.7400 9.1924 1.0000 0.6098 1.8795
0.0000 0.7400 2.5322 1.0000 0.6341 0.5196
0.0000 0.7400 8.9902 1.0000 0.6585 1.8497
0.0000 0.7400 1.1702 1.0000 0.6829 0.2419
0.0000 0.7400 1.9836 1.0000 0.7073 0.4110
0.0000 0.7400 7.1131 1.0000 0.7317 1.4776
0.0000 0.7400 4.3655 1.0000 0.7561 0.9170
0.0000 0.7400 7.9770 1.0000 0.7805 1.7207
0.0000 0.7400 2.2705 1.0000 0.8049 0.4950
0.0000 0.7400 2.2130 1.0000 0.8293 0.4880
0.0000 0.7400 3.9154 1.0000 0.8537 0.8697
0.0000 0.7400 2.9817 1.0000 0.8780 0.6769
0.0000 0.7400 3.6803 1.0000 0.9024 0.8376
0.0000 0.7400 5.0896 1.0000 0.9268 1.1601
0.0000 0.7400 7.1394 1.0000 0.9512 1.6493
0.0000 0.7400 1.3349 1.0000 0.9756 0.3172
0.0000 0.7400 3.8920 0.0244 1.0000 2.9975
0.0000 0.7400 4.1430 0.0488 1.0000 3.1800
0.0000 0.7400 6.8197 0.0732 1.0000 5.2055
0.0000 0.7400 9.8898 0.0976 1.0000 7.4918
0.0000 0.7400 6.9178 0.1220 1.0000 5.1910
0.0000 0.7400 4.5014 0.1463 1.0000 3.3402
0.0000 0.7400 6.2289 0.1707 1.0000 4.5638
0.0000 0.7400 4.3423 0.1951 1.0000 3.1372
0.0000 0.7400 7.5436 0.2195 1.0000 5.3679
0.0000 0.7400 9.7302 0.2439 1.0000 6.8124
0.0000 0.7400 6.0539 0.2683 1.0000 4.1666
0.0000 0.7400 5.8095 0.2927 1.0000 3.9275
0.0000 0.7400 5.1753 0.3171 1.0000 3.3672
0.0000 0.7400 6.4724 0.3415 1.0000 3.8298
0.0000 0.7400 2.3376 0.3659 1.0000 1.3036
0.0000 0.7400 5.4712 0.3902 1.0000 2.9072
0.0000 0.7400 1.9967 0.4146 1.0000 1.0169
0.0000 0.7400 3.8225 0.4390 1.0000 1.8696
0.0000 0.7400 9.3777 0.4634 1.0000 4.4221
0.0000 0.7400 3.5440 0.4878 1.0000 1.6162
0.0000 0.7400 6.3114 0.5122 1.0000 2.7808
0.0000 0.7400 1.6243 0.5366 1.0000 0.6903
0.0000 0.7400 6.7694 0.5610 1.0000 2.7817
0.0000 0.7400 3.3625 0.5854 1.0000 1.3405
0.0000 0.7400 6.6062 0.6098 1.0000 2.5571
0.0000 0.7400 6.0905 0.6341 1.0000 2.2858
0.0000 0.7400 2.7162 0.6585 1.0000 0.9897
0.0000 0.7400 8.4631 0.6829 1.0000 2.9896
0.0000 0.7400 4.6646 0.7073 1.0000 1.6006
0.0000 0.7400 6.0970 0.7317 1.0000 2.0333
0.0000 0.7400 3.3845 0.7561 1.0000 1.1001
0.0000 0.7400 5.4609 0.7805 1.0000 1.7255
0.0000 0.7400 5.5676 0.8049 1.0000 1.7124
0.0000 0.7400 1.4504 0.8293 1.0000 0.4335
0.0000 0.7400 2.4430 0.8537 1.0000 0.7040
0.0000 0.7400 7.3416 0.8780 1.0000 2.0470
0.0000 0.7400 3.7501 0.9024 1.0000 1.0144
0.0000 0.7400 5.0149 0.9268 1.0000 1.3173
0.0000 0.7400 7.7976 0.9512 1.0000 1.9938
0.0000 0.7400 5.3642 0.9756 1.0000 1.3347
0.0000 0.7400 3.7684 0.0000 1.0000 2.9056
0.0000 0.7400 3.3727 1.0000 0.0000 0.5881
0.0000 0.7400 4.3079 1.0000 1.0000 1.0432
0.0000 0.7500 8.5556 1.0000 0.0244 1.5915
0.0000 0.7500 9.8700 1.0000 0.0488 1.9108
0.0000 0.7500 4.2283 1.0000 0.0732 0.7970
0.0000 0.7500 1.6110 1.0000 0.0976 0.2915
0.0000 0.7500 2.1862 1.0000 0.1220 0.3943
0.0000 0.7500 1.1615 1.0000 0.1463 0.2155
0.0000 0.7500 3.5861 1.0000 0.1707 0.6894
0.0000 0.7500 6.5786 1.0000 0.1951 1.3318
0.0000 0.7500 4.7792 1.0000 0.2195 0.9710
0.0000 0.7500 7.9801 1.0000 0.2439 1.6218
0.0000 0.7500 8.2375 1.0000 0.2683 1.6002
0.0000 0.7500 2.5172 1.0000 0.2927 0.5056
